,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1256,19095507,Can we remove the build step?,If I make changes to a staticApp I need to run `yarn build` build to see these changes. I also need to run this the first time I start the adminUI? Could `yarn start` simply run build if it needs to?,1,build yarn start staticapp adminui change simply time,build yarn start staticapp adminui change simply time,,,,,,,,,,,,
1257,39247597,The about screen should show the latest SHA hash,"**Did you search for similar issues before submitting this one?**
Yes

**Describe the issue you encountered:**
When running Brave, it can be hard to tell what version it is. Release candidates don't distinguish themselves clearly for example.

**Expected behavior:**
Users should be able to go to `Help > About Brave` on PC or `Brave > About Brave` on Mac and not only get Chromium versions, etc.  But also get the last SHA that was included from browser-laptop.

The ideal solution would get the SHA and put it in a meaningful location during the build process (ex: when you run `npm run build-package`

- Platform (Win7, 8, 10? macOS? Linux distro?):
All

- Brave Version:
All

- Steps to reproduce:
    1. Install a release candidate of Brave
    2. From the menu, pick `About Brave`
    3. Notice it doesn't say this is a release candidate. How would you know?
    4. Be sad

- Screenshot if needed:

- Any related issues:
",0,brave candidate ** release sha issue users sad chromium build-package,brave candidate ** release sha issue users sad chromium build-package browser-laptop **did **describe version meaningful distinguish **expected ideal steps distro,,,,,,,,,,,,
1258,12719654,"Remove ""test: "" from test titles","...Because we already know it's a test.
",1,test,test,,,,,,,,,,,,
1259,33260308,Rename `fields` to `stored_fields` and add `docvalue_fields`,"As of https://github.com/elastic/elasticsearch/pull/15017 the `fields` parameter will no longer try to retrieve fields from the `_source` but will only return stored fields.  This is a breaking change and there is nothing to warn the user that their response may well be different.

Instead, let's rename `fields` to `stored_fields` and throw an exception if the user uses `fields`.

Also, add `docvalue_fields` as an adjunct to `fielddata_fields`
",1,field stored_fields fielddata_fields docvalue_fields adjunct _source //github.com/elastic/elasticsearch/pull/15017 user retrieve warn,field stored_fields fielddata_fields docvalue_fields adjunct _source //github.com/elastic/elasticsearch/pull/15017 user retrieve warn rename response store break parameter throw exception return change add,,,,,,,,,,,,
1260,10230199,Expose CLIEngine,"For 0.8.0, it's time to expose the `CLIEngine` publicly. This should now be exported for use in tools. 
",0,0.8.0 cliengine publicly export tool expose time,0.8.0 cliengine publicly export tool expose time,,,,,,,,,,,,
1261,1628977,CRS.Simple + distanceTo() = wrong distance,"I tries make some fake map, so I use L.CRS.Simple

there I need possibility to get distance between two points on the map, but the method distanceTo() count the distance depend of Earth that have no sense with L.CRS.Simple

as temporary solution I use:

``` javascript
L.LatLng.prototype.distanceToCRSSimple = function(other) {
    other = L.latLng(other);
    var lngS = 0, latS = 0;

    lngS = other.lng - this.lng;
    lngS = lngS * lngS;

    latS = other.lat - this.lat;
    latS = latS * latS;

    return Math.sqrt(lngS + latS);
};
```

hope you will find better solution in future 
",0,lngs lats l.crs.simple distance solution this.lng this.lat other.lng other.lat math.sqrt,lngs lats l.crs.simple distance solution this.lng this.lat other.lng other.lat math.sqrt l.latlng.prototype.distancetocrssimple map distanceto temporary possibility fake earth l.latlng hope depend,,,,,,,,,,,,
1262,40635238,missing extension dependencies in composer.json,"composer.json miss the following PHP extension dependencies:

require:
json (lot of json_* usage in codebase)

suggest:
opcache (better performance)
curl (safer alternative to enabling allow_url_open)

may be in require or suggest:
openssl (required for HTTP requests from server [as HTTPS always used], optional in cookie authentication)

all the above dependencies installed in PHPMyAdmin Docker:
https://github.com/phpmyadmin/docker/blob/master/Dockerfile#L4",0,require dependency safer openssl opcache l4 json_* composer.json allow_url_open //github.com/phpmyadmin/docker/blob/master/dockerfile,require dependency safer openssl opcache l4 json_* composer.json allow_url_open //github.com/phpmyadmin/docker/blob/master/dockerfile cookie authentication alternative optional docker codebase performance phpmyadmin php usage,,,,,,,,,,,,
1263,22770146,Mentioning somebody while editing a message doesn't show suggesting menu,"I edited a message to mention one of my colleagues. The list with suggested users doesn't show up after typing a `@` and the first letter. It works in the compose text area for new messages.
",1,colleague suggested message letter compose edit mention text list type,colleague suggested message letter compose edit mention text list type user,,,,,,,,,,,,
1264,22269878,.resetHistory,"With https://github.com/dotchev/Sinon.JS/commit/7078dd8c60273ddda97d868a57f02d73f0edf54e it is no longer possible to only reset the call history of a stub.

As discussed in https://github.com/sinonjs/sinon/issues/806#issuecomment-144327382, we could expand the api a tiny bit.

``` javascript
// resets both call history and behaviour
stub.reset();

// NEW: reset call history 
stub.resetHistory();

// reset behaviour
stub.resetBehavior()
```
",0,reset history call behaviour stub.resethistory stub.resetbehavior stub.reset issuecomment-144327382 //github.com/sinonjs/sinon/issues/806 //github.com/dotchev/sinon.js/commit/7078dd8c60273ddda97d868a57f02d73f0edf54e,reset history call behaviour stub.resethistory stub.resetbehavior stub.reset issuecomment-144327382 //github.com/sinonjs/sinon/issues/806 //github.com/dotchev/sinon.js/commit/7078dd8c60273ddda97d868a57f02d73f0edf54e tiny stub expand javascript bit api `` http,,,,,,,,,,,,
1265,51742008,Minimum version for numpy/scipy,"In the last release, I had to ""bump"" versions for numpy/scipy. This may be a problem for *ops people (need to upgrade old versions). 

For this reason, we should downgrade numpy/scipy version and don't break anything.",1,numpy/scipy *ops version downgrade bump upgrade people break release reason,numpy/scipy *ops version downgrade bump upgrade people break release reason ``,,,,,,,,,,,,
1266,27611523,Remove code for older MSIE < 9,"As we're now using jQuery 2, we could remove code which handles old MSIE versions as these are not supported anyway.

jQuery 2 browser support: https://jquery.com/browser-support/

Removal should include (but might not be limited to):
- `conditional_ie` in the Scripts class
- all code with conditions like `PMA_USR_BROWSER_AGENT == 'IE' && PMA_USR_BROWSER_VER < 9` or similar
",0,jquery support removal pma_usr_browser_ver pma_usr_browser_agent msie conditional_ie //jquery.com/browser-support/ 'ie scripts,jquery support removal pma_usr_browser_ver pma_usr_browser_agent msie conditional_ie //jquery.com/browser-support/ 'ie scripts condition == limit code handle class browser remove version http,,,,,,,,,,,,
1267,3094488,Layers control minimises itself too quickly in IE8,"See the Leaflet example page here: http://leafletjs.com/examples/layers-control.html

Behaviour is as follows in IE8:
- Hover over the control, it expands
- Click on a layer name to change visibility, nothing happens and it minimises
- Click on a checkbox / radio to change visibility, it works but minimises immediately

This is different from the behaviour in Chrome/FF/etc:
- Hover over the control, it expands
- Click on a layer name, it changes visibility and stays expanded
- Click on a checkbox / radio, it changes visibility and stays expanded

I've just checked against Leaflet 0.5.1 and IE8 was working as expected.
",0,visibility expand click radio minimise checkbox ie8 hover change stay,visibility expand click radio minimise checkbox ie8 hover change stay leaflet layer behaviour control chrome/ff/etc //leafletjs.com/examples/layers-control.html 0.5.1 follow check expect,,,,,,,,,,,,
1268,14801793,brace-style: don't warn about one-line form without braces,"`brace-style` rule should warn about incorrect brace style only when braces are actually present, since brace presence is controlled by another rule (`curly`).

I want to enforce a brace style while also supporting no-braces one-line form. Sample code:

``` js
if (tag === 1) glyph.id = pbf.readVarint();
else if (tag === 2) glyph.bitmap = pbf.readBytes();
else if (tag === 3) glyph.width = pbf.readVarint();
else if (tag === 4) glyph.height = pbf.readVarint();
```

`""brace-style"": [2, ""1tbs"", {""allowSingleLine"": true}]` will say:

```
Closing curly brace does not appear on the same line as the subsequent block
```
## <bountysource-plugin>

Want to back this issue? **[Post a bounty on it!](https://www.bountysource.com/issues/8095065-brace-style-don-t-warn-about-one-line-form-without-braces?utm_campaign=plugin&utm_content=tracker%2F282608&utm_medium=issues&utm_source=github)** We accept bounties via [Bountysource](https://www.bountysource.com/?utm_campaign=plugin&utm_content=tracker%2F282608&utm_medium=issues&utm_source=github).
</bountysource-plugin>
",0,brace `` === tag pbf.readvarint curly utm_source=github utm_medium=issues utm_content=tracker utm_campaign=plugin,brace `` === tag pbf.readvarint curly utm_source=github utm_medium=issues utm_content=tracker utm_campaign=plugin bounty 2f282608 style brace-style ** rule subsequent presence one-line no-braces,,,,,,,,,,,,
1269,22881265,limit fails when used with belongsToMany+hasMany association - even with separate: true,"Hi,

I'm not quite sure whether it is really a bug or I just did something wrong but I have some issues getting data from a `belongsToMany` association which itself has another `hasMany` association which I want to limit to only 1 result in one certain case.

I have a `Product` model which _has_ many `ProductImages` and _belongs to_ many `ProductCategories`. When I try to get all _products_ of a certain _category_ with only the first _product image_ included, I get an error _Invalid scope 'overview' called_ - overview is the scope I use to get only the first product image as preview.

If I get the product directly via `Product.scope('overview').findAll()` everything works fine. I've already tried `separate: true` but with no success.

I created a fully executable gist so you can have a look: https://gist.github.com/manuelbieh/b0ec0f41614cf9924b14

(MySQL Version here: https://gist.github.com/manuelbieh/a7a0aa14b3ef53e0bb78)

Any idea what I've done wrong and/or how it can be fixed? Or is it really a bug?

Maybe a short explanation of what I want to do to get some context: I have a page with a _category_ page where a user can see all _products_ of that particular _category_. For each _product_ in that list I want to show the product's first _image_ as preview, so I really need only the first image. How can I realize that?
",1,product _category_ _products_ 'overview scope association preview image wrong to_,product _category_ _products_ 'overview scope association preview image wrong to_ productimages productcategories product.scope overview image_ hasmany explanation called_ belongstomany _product_,,,,,,,,,,,,
1270,25969036,<source onError={callback}> doesn't work,"The error event on `<source>` elements doesn't work. Looking at #4370, it seems like there is an `onError` for `<video>` but I can't tell if that's supposed to work for `<source>` too.

The error event is useful so I can deduce which format the browser is using.
",1,event source onerror deduce 4370 video error suppose format element,event source onerror deduce 4370 video error suppose format element browser,,,,,,,,,,,,
1271,52573071,Add all public streams to typeahead and sort unsubscribed streams to the bottom,"We should have all public streams in the typeahead, but sort the streams you are not subscribed to to the bottom.

Chat can be found [here](https://chat.zulip.org/#narrow/stream/new.20members/subject/Getting.20Started.2Ed/near/247194)",0,stream narrow/stream/new.20members/subject/getting.20started.2ed/near/247194 subscribe chat //chat.zulip.org/ typeahead public bottom sort http,stream narrow/stream/new.20members/subject/getting.20started.2ed/near/247194 subscribe chat //chat.zulip.org/ typeahead public bottom sort http,,,,,,,,,,,,
